"time","x","y","der(x)","der(y)"
0.304,-0.2698861328049462,2.112721401031179,-4.225442802062357,-0.2698861328049462
0.306,-0.2783359237786969,2.112173150935311,-4.224346301870622,-0.2783359237786969
0.308,-0.2867834848513169,2.111608004923257,-4.223216009846514,-0.2867834848513169
0.31,-0.2952287481087093,2.11102596774227,-4.222051935484539,-0.2952287481087093
0.312,-0.3036716456357978,2.110427044281612,-4.220854088563224,-0.3036716456357978
0.314,-0.3121121095165272,2.109811239572553,-4.219622479145107,-0.3121121095165272
0.316,-0.3205500718338635,2.109178558788374,-4.218357117576748,-0.3205500718338635
0.318,-0.328985464669793,2.108529007244362,-4.217058014488725,-0.328985464669793
0.32,-0.3374182201053235,2.107862590397816,-4.215725180795632,-0.3374182201053235
0.322,-0.3458482702204834,2.10717931384804,-4.214358627696081,-0.3458482702204834
0.324,-0.3542755587357559,2.106479178449328,-4.212958356898655,-0.3542755587357559
0.326,-0.3627000378845732,2.105762181623871,-4.211524363247742,-0.3627000378845732
0.328,-0.3711216154074891,2.105028339613372,-4.210056679226744,-0.3711216154074891
0.33,-0.3795402239486293,2.104277658346722,-4.208555316693444,-0.3795402239486293
0.332,-0.387955796168535,2.10351014388752,-4.207020287775039,-0.387955796168535
0.334,-0.3963682647441634,2.102725802434069,-4.205451604868139,-0.3963682647441634
0.336,-0.4047775623688875,2.101924640319381,-4.203849280638762,-0.4047775623688875
0.338,-0.4131836217524957,2.101106664011173,-4.202213328022346,-0.4131836217524957
0.34,-0.4215863756211928,2.100271880111869,-4.200543760223738,-0.4215863756211928
0.342,-0.429985756717599,2.099420295358599,-4.198840590717198,-0.429985756717599
0.344,-0.4383816978007503,2.0985519166232,-4.197103833246399,-0.4383816978007503
0.346,-0.4467741316460989,2.097666750912214,-4.195333501824429,-0.4467741316460989
0.348,-0.4551629910455124,2.096764805366894,-4.193529610733789,-0.4551629910455124
0.35,-0.4635482088072744,2.095846087263193,-4.191692174526386,-0.4635482088072744
0.352,-0.4719297177560839,2.094910604011776,-4.189821208023552,-0.4719297177560839
0.354,-0.4803074507330564,2.093958363158011,-4.187916726316021,-0.4803074507330564
0.356,-0.4886813405957227,2.092989372381973,-4.185978744763945,-0.4886813405957227
0.358,-0.4970513202180294,2.092003639498445,-4.18400727899689,-0.4970513202180294
0.36,-0.5054173224903391,2.091001172456916,-4.182002344913831,-0.5054173224903391
0.362,-0.5137792803194302,2.08998197934158,-4.17996395868316,-0.5137792803194302
0.364,-0.5221371266284969,2.08894606837134,-4.177892136742679,-0.5221371266284969
0.366,-0.5304908032300544,2.087893443139638,-4.175786886279275,-0.5304908032300544
0.368,-0.5388402393661236,2.08682411412729,-4.173648228254581,-0.5388402393661236
0.37,-0.5471853651705724,2.085738091480166,-4.171476182960332,-0.5471853651705724
0.372,-0.555526113805622,2.084635383862983,-4.169270767725966,-0.555526113805622
0.374,-0.5638624184551496,2.08351600007236,-4.167032000144721,-0.5638624184551496
0.376,-0.5721942123246884,2.082379949036807,-4.164759898073614,-0.5721942123246884
0.378,-0.5805214286414272,2.08122723981673,-4.162454479633459,-0.5805214286414272
0.38,-0.5888440006542108,2.080057881604431,-4.160115763208862,-0.5888440006542108
0.382,-0.59716186163354,2.078871883724106,-4.157743767448213,-0.59716186163354
0.384,-0.6054749448715715,2.077669255631849,-4.155338511263698,-0.6054749448715715
0.386,-0.6137831836821172,2.076450006915646,-4.152900013831292,-0.6137831836821172
0.388,-0.6220865114006456,2.07521414729538,-4.15042829459076,-0.6220865114006456
0.39,-0.6303848613842807,2.07396168662283,-4.14792337324566,-0.6303848613842807
0.392,-0.6386781670118027,2.072692634881668,-4.145385269763335,-0.6386781670118027
0.394,-0.6469663616836471,2.071407002187463,-4.142814004374926,-0.6469663616836471
0.396,-0.6552493788219059,2.070104798787679,-4.140209597575358,-0.6552493788219059
0.398,-0.6635271518703262,2.068786035061674,-4.137572070123348,-0.6635271518703262
0.4,-0.6717996142943119,2.067450721520705,-4.13490144304141,-0.6717996142943119
0.402,-0.6800666995809219,2.066098868807918,-4.132197737615837,-0.6800666995809219
0.404,-0.6883283412388717,2.064730487698361,-4.129460975396722,-0.6883283412388717
0.406,-0.6965844762639661,2.063345588917442,-4.126691177834885,-0.6965844762639661
0.408,-0.7048350552021485,2.061944182613802,-4.123888365227604,-0.7048350552021485
0.41,-0.71307999532924,2.060526280811905,-4.12105256162381,-0.71307999532924
0.412,-0.7213192305594009,2.059091894797676,-4.118183789595353,-0.7213192305594009
0.414,-0.7295526948382527,2.057641035988423,-4.115282071976845,-0.7295526948382527
0.416,-0.7377803221428784,2.056173715932832,-4.112347431865665,-0.7377803221428784
0.418,-0.7460020464818223,2.054689946310975,-4.10937989262195,-0.7460020464818223
0.42,-0.7542178018950902,2.053189738934303,-4.106379477868606,-0.7542178018950902
0.422,-0.7624275224541492,2.051673105745648,-4.103346211491297,-0.7624275224541492
0.424,-0.7706311422619276,2.050140058819227,-4.100280117638454,-0.7706311422619276
0.426,-0.7788285954528149,2.048590610360636,-4.097181220721271,-0.7788285954528149
0.428,-0.7870198161926623,2.047024772706851,-4.094049545413702,-0.7870198161926623
0.43,-0.7952047386787822,2.045442558326234,-4.090885116652468,-0.7952047386787822
0.432,-0.8033832971399482,2.043843979818525,-4.087687959637051,-0.8033832971399482
0.434,-0.8115554258363951,2.042229049914848,-4.084458099829696,-0.8115554258363951
0.436,-0.8197210590598196,2.040597781477708,-4.081195562955417,-0.8197210590598196
0.438,-0.8278801311333794,2.03895018750099,-4.07790037500198,-0.8278801311333794
0.44,-0.8360325764116932,2.037286281109963,-4.074572562219926,-0.8360325764116932
0.442,-0.8441783292808416,2.035606075561276,-4.071212151122552,-0.8441783292808416
0.444,-0.8523173241583661,2.033909584242959,-4.067819168485919,-0.8523173241583661
0.446,-0.8604494954932701,2.032196820674427,-4.064393641348854,-0.8604494954932701
0.448,-0.8685747945149489,2.030467799924811,-4.060935599849622,-0.8685747945149489
0.45,-0.8766931552384156,2.028722535734207,-4.057445071468414,-0.8766931552384156
0.452,-0.8848045022920603,2.026961041176548,-4.053922082353096,-0.8848045022920603
0.454,-0.8929087708695675,2.025183330349179,-4.050366660698358,-0.8929087708695675
0.456,-0.9010058962287372,2.02338941748359,-4.04677883496718,-0.9010058962287372
0.458,-0.9090958136922299,2.021579316945481,-4.043158633890962,-0.9090958136922299
0.46,-0.917178458648315,2.019753043234826,-4.039506086469652,-0.917178458648315
0.462,-0.9252537665516163,2.017910610985937,-4.035821221971873,-0.9252537665516163
0.464,-0.9333216729238587,2.016052034967521,-4.032104069935041,-0.9333216729238587
0.466,-0.9413821133546157,2.014177330082753,-4.028354660165506,-0.9413821133546157
0.468,-0.9494350235020557,2.012286511369332,-4.024573022738664,-0.9494350235020557
0.47,-0.9574803390936881,2.010379593999546,-4.020759187999093,-0.9574803390936881
0.472,-0.9655179959271116,2.008456593280338,-4.016913186560675,-0.9655179959271116
0.474,-0.9735479298707589,2.006517524653362,-4.013035049306724,-0.9735479298707589
0.476,-0.981570076864645,2.004562403695058,-4.009124807390116,-0.981570076864645
0.478,-0.989584372921113,2.002591246116701,-4.005182492233401,-0.989584372921113
0.48,-0.9975907541255812,2.000604067764477,-4.001208135528954,-0.9975907541255812
0.482,-1.00558915663729,1.998600884619539,-3.997201769239077,-1.00558915663729
0.484,-1.013579516690047,1.996581712798071,-3.993163425596142,-1.013579516690047
0.486,-1.021561770592977,1.994546568551355,-3.98909313710271,-1.021561770592977
0.488,-1.029535854536231,1.9924954681979,-3.9849909363958,-1.029535854536231
0.49,-1.037501694966162,1.990428424771047,-3.980856849542094,-1.037501694966162
0.492,-1.045459236528083,1.988345457750876,-3.976690915501751,-1.045459236528083
0.494,-1.053408415629114,1.986246583856284,-3.972493167712568,-1.053408415629114
0.496,-1.061349168744113,1.984131819937643,-3.968263639875286,-1.061349168744113
0.498,-1.069281432416164,1.982001182976769,-3.964002365953537,-1.069281432416164
0.5,-1.077205143257061,1.979854690086893,-3.959709380173786,-1.077205143257061
0.502,-1.085120237947793,1.977692358512638,-3.955384717025276,-1.085120237947793
0.504,-1.093026653239025,1.975514205629985,-3.95102841125997,-1.093026653239025
0.506,-1.10092432595159,1.97332024894625,-3.946640497892499,-1.10092432595159
0.508,-1.108813192976967,1.971110506100051,-3.942221012200103,-1.108813192976967
0.51,-1.116693191277768,1.968884994861286,-3.937769989722572,-1.116693191277768
0.512,-1.124564257888224,1.966643733131099,-3.933287466262198,-1.124564257888224
0.514,-1.132426329914667,1.964386738941855,-3.92877347788371,-1.132426329914667
0.516,-1.140279344536018,1.962114030457114,-3.924228060914229,-1.140279344536018
0.518,-1.14812323900427,1.959825625971598,-3.919651251943196,-1.14812323900427
0.52,-1.155957950644972,1.957521543911166,-3.915043087822331,-1.155957950644972
0.522,-1.163783416857712,1.955201802832786,-3.910403605665571,-1.163783416857712
0.524,-1.171599575116608,1.952866421424506,-3.905732842849012,-1.171599575116608
0.526,-1.179406362970787,1.950515418505429,-3.901030837010857,-1.179406362970787
0.528,-1.187203718044871,1.948148813025678,-3.896297626051357,-1.187203718044871
0.53,-1.194991574871249,1.945766621064065,-3.89153324212813,-1.194991574871249
0.532,-1.202769869487587,1.943368860184358,-3.886737720368716,-1.202769869487587
0.534,-1.210538543085463,1.940955552892384,-3.881911105784767,-1.210538543085463
0.536,-1.218297533442083,1.938526718515916,-3.877053437031832,-1.218297533442083
0.538,-1.226046778404398,1.936082376505867,-3.872164753011734,-1.226046778404398
0.54,-1.233786215889401,1.933622546436086,-3.867245092872173,-1.233786215889401
0.542,-1.24151578388443,1.93114724800315,-3.862294496006299,-1.24151578388443
0.544,-1.249235420447456,1.928656501026156,-3.857313002052312,-1.249235420447456
0.546,-1.256945063707391,1.926150325446524,-3.852300650893047,-1.256945063707391
0.548,-1.264644651864376,1.92362874132778,-3.847257482655559,-1.264644651864376
0.55,-1.272334123190084,1.921091768855359,-3.842183537710718,-1.272334123190084
0.552,-1.280013416028011,1.918539428336396,-3.837078856672791,-1.280013416028011
0.554,-1.287682468793784,1.91597174019952,-3.831943480399039,-1.287682468793784
0.556,-1.295341219975446,1.913388724994648,-3.826777449989295,-1.295341219975446
0.5580000000000001,-1.302989608133761,1.910790403392781,-3.821580806785563,-1.302989608133761
0.5600000000000001,-1.310627571902508,1.9081767961858,-3.816353592371599,-1.310627571902508
0.5620000000000001,-1.318255049988779,1.905547924286252,-3.811095848572505,-1.318255049988779
0.5639999999999999,-1.325871981173279,1.902903808727156,-3.805807617454313,-1.325871981173279
0.5659999999999999,-1.333478304310618,1.900244470661788,-3.800488941323576,-1.333478304310618
0.5679999999999999,-1.341073958329611,1.897569931363479,-3.795139862726958,-1.341073958329611
0.57,-1.348658882233575,1.89488021222541,-3.789760424450821,-1.348658882233575
0.572,-1.356233021391032,1.892175332937276,-3.784350665874552,-1.356233021391032
0.574,-1.363796310877622,1.889455316313129,-3.778910632626258,-1.363796310877622
0.576,-1.37134868930152,1.886720184284281,-3.773440368568562,-1.37134868930152
0.578,-1.378890096120615,1.883969958676737,-3.767939917353474,-1.378890096120615
0.58,-1.386420470876817,1.881204661432996,-3.762409322865992,-1.386420470876817
0.582,-1.39393975319654,1.878424314611786,-3.756848629223573,-1.39393975319654
0.584,-1.401447882791184,1.875628940387814,-3.751257880775628,-1.401447882791184
0.586,-1.408944799457609,1.8728185610515,-3.745637122103,-1.408944799457609
0.588,-1.416430443078621,1.869993199008722,-3.739986398017443,-1.416430443078621
0.59,-1.423904753623445,1.867152876780556,-3.734305753561111,-1.423904753623445
0.592,-1.431367671148211,1.864297617003019,-3.728595234006038,-1.431367671148211
0.594,-1.438819135796432,1.86142744242681,-3.72285488485362,-1.438819135796432
0.596,-1.446259087799481,1.85854237591705,-3.7170847518341,-1.446259087799481
0.598,-1.453687467477073,1.855642440453024,-3.711284880906049,-1.453687467477073
0.6,-1.461104215237746,1.852727659127924,-3.705455318255848,-1.461104215237746
0.602,-1.468509271579337,1.849798055148588,-3.699596110297175,-1.468509271579337
0.604,-1.475902577089467,1.846853651835242,-3.693707303670485,-1.475902577089467
0.606,-1.483284072446015,1.843894472621244,-3.687788945242488,-1.483284072446015
0.608,-1.490653698417603,1.840920541052822,-3.681841082105644,-1.490653698417603
0.61,-1.49801139586407,1.837931880788817,-3.675863761577634,-1.49801139586407
0.612,-1.505357108880324,1.834928517160305,-3.669857034320609,-1.505357108880324
0.614,-1.51269078368067,1.831910476616454,-3.663820953232907,-1.51269078368067
0.616,-1.520012355343234,1.828877780146011,-3.657755560292023,-1.520012355343234
0.618,-1.52732176532049,1.825830451966324,-3.651660903932649,-1.52732176532049
0.62,-1.534618955170392,1.822768516411944,-3.645537032823889,-1.534618955170392
0.622,-1.541903866557128,1.819691997934506,-3.639383995869011,-1.541903866557128
0.624,-1.549176441251869,1.816600921102602,-3.633201842205205,-1.549176441251869
0.626,-1.556436621133527,1.813495310601665,-3.62699062120333,-1.556436621133527
0.628,-1.563684348189506,1.810375191233839,-3.620750382467678,-1.563684348189506
0.63,-1.570919564516451,1.807240587917857,-3.614481175835714,-1.570919564516451
0.632,-1.578142212321006,1.804091525688921,-3.608183051377842,-1.578142212321006
0.634,-1.585352233920564,1.800928029698577,-3.601856059397154,-1.585352233920564
0.636,-1.592549571744021,1.797750125214591,-3.595500250429181,-1.592549571744021
0.638,-1.599734168332527,1.794557837620826,-3.589115675241653,-1.599734168332527
0.64,-1.606905966340239,1.791351192417123,-3.582702384834246,-1.606905966340239
0.642,-1.614064908535076,1.78813021521917,-3.576260430438341,-1.614064908535076
0.644,-1.621210937799471,1.784894931758387,-3.569789863516774,-1.621210937799471
0.646,-1.628343997131121,1.781645367881797,-3.563290735763594,-1.628343997131121
0.648,-1.635464029643741,1.778381549551906,-3.556763099103812,-1.635464029643741
0.65,-1.642570978567821,1.77510350284658,-3.55020700569316,-1.642570978567821
0.652,-1.649664787251371,1.771811253958918,-3.543622507917836,-1.649664787251371
0.654,-1.65674539583304,1.768504831742746,-3.537009663485493,-1.65674539583304
0.656,-1.663812749270094,1.765184261571741,-3.530368523143482,-1.663812749270094
0.658,-1.670866792222077,1.761849569253834,-3.523699138507669,-1.670866792222077
0.66,-1.677907468417481,1.758500781516152,-3.517001563032304,-1.677907468417481
0.662,-1.684934721700981,1.755137925204346,-3.510275850408692,-1.684934721700981
0.664,-1.691948496034075,1.751761027282559,-3.503522054565119,-1.691948496034075
0.666,-1.698948735495717,1.748370114833388,-3.496740229666777,-1.698948735495717
0.668,-1.705935384282955,1.744965215057854,-3.489930430115707,-1.705935384282955
0.67,-1.71290838671157,1.741546355275361,-3.483092710550722,-1.71290838671157
0.672,-1.719867687216706,1.738113562923671,-3.476227125847342,-1.719867687216706
0.674,-1.726813230353513,1.734666865558863,-3.469333731117726,-1.726813230353513
0.676,-1.733744960797779,1.731206290855301,-3.462412581710602,-1.733744960797779
0.678,-1.74066282334657,1.727731866605602,-3.455463733211203,-1.74066282334657
0.68,-1.747566762918862,1.724243620720596,-3.448487241441192,-1.747566762918862
0.6820000000000001,-1.754456724556184,1.720741581229299,-3.441483162458598,-1.754456724556184
0.6840000000000001,-1.761332653423245,1.717225776278873,-3.434451552557746,-1.761332653423245
0.6860000000000001,-1.768194494808582,1.713696234134596,-3.427392468269192,-1.768194494808582
0.6879999999999999,-1.775042194125186,1.710152983179825,-3.42030596635965,-1.775042194125186
0.6899999999999999,-1.781875696911144,1.706596051915963,-3.413192103831925,-1.781875696911144
0.6919999999999999,-1.788694948830275,1.703025468962425,-3.40605093792485,-1.788694948830275
0.694,-1.795499893101878,1.699441262110751,-3.398882524221501,-1.795499893101878
0.696,-1.80229046403951,1.695843455947195,-3.39168691189439,-1.80229046403951
0.698,-1.80906661852311,1.692232083431336,-3.384464166862672,-1.80906661852311
0.7,-1.815828302393693,1.688607173532116,-3.377214347064232,-1.815828302393693
