"time","inertia.w","lossyGear.phi_a","der(inertia.w)","der(lossyGear.phi_a)","der(emf.phi)","emf.phi","emf.tau","emf.v","emf.w","ground.p.i","ground.p.v","inertia.a","inertia.flange_a.tau","lossyGear.a_a","lossyGear.eta_mf1","lossyGear.eta_mf2","lossyGear.flange_a.tau","lossyGear.interpolation_result[1,1]","lossyGear.interpolation_result[1,2]","lossyGear.interpolation_result[1,3]","lossyGear.interpolation_result[1,4]","lossyGear.lossPower","lossyGear.phi_b","lossyGear.phi_support","lossyGear.quadrant1","lossyGear.quadrant1_p","lossyGear.quadrant2","lossyGear.quadrant2_p","lossyGear.quadrant3","lossyGear.quadrant3_m","lossyGear.quadrant4","lossyGear.quadrant4_m","lossyGear.sa","lossyGear.tauLoss","lossyGear.tauLossMax","lossyGear.tauLossMax_p","lossyGear.tauLossMin","lossyGear.tauLossMin_m","lossyGear.tau_bf1","lossyGear.tau_bf2","lossyGear.tau_bf_a","lossyGear.tau_eta","lossyGear.tau_eta_m","lossyGear.tau_eta_p","resistor.LossPower","resistor.R_actual","resistor.i","resistor.v","torque.phi_support","torque2.phi_support","torque2.tau","lossyGear.mode","lossyGear.ideal","lossyGear.locked","lossyGear.startBackward","lossyGear.startForward","lossyGear.tau_aPos","constantVoltage.i","constantVoltage.n.i","constantVoltage.n.v","constantVoltage.p.i","emf.fixed.flange.tau","emf.flange.phi","emf.flange.tau","emf.i","emf.internalSupport.flange.tau","emf.internalSupport.tau","emf.n.i","emf.n.v","emf.p.i","emf.p.v","emf.tauElectrical","inertia.flange_a.phi","inertia.flange_b.phi","inertia.flange_b.tau","inertia.phi","lossyGear.flange_a.phi","lossyGear.flange_b.phi","lossyGear.flange_b.tau","lossyGear.w_a","ramp.y","resistor.n.i","resistor.n.v","resistor.p.i","torque.flange.phi","torque2.flange.phi","torque2.flange.tau","lossyGear.tau_etaPos"
0.276,753.3338117314579,152.5599051953277,330.0576276124177,753.3338117314579,753.3338117314579,152.5599051953277,-0.001491461136384348,5.122669919773913,753.3338117314579,0,0,330.0576276124177,0.0004914611363843475,330.0576276124177,0.9,0.9,0.0001614035087719298,0.9,0.9,0,0,0.01215907204899897,8.02946869449093,0,1.614035087719298e-05,1.614035087719298e-05,-1.79337231968811e-05,-1.79337231968811e-05,1.614035087719298e-05,1.614035087719298e-05,-1.79337231968811e-05,-1.79337231968811e-05,330.0576437527686,1.614035087719299e-05,1.614035087719298e-05,1.614035087719298e-05,-1.79337231968811e-05,-1.79337231968811e-05,0,0,-0,0.0001614035087719298,0.0001614035087719298,0.0001614035087719298,0.192427017417378,4,0.2193325200565217,0.8773300802260868,0,0,-0.00276,1,0,0,0,0,1,-0.2193325200565217,0.2193325200565217,0,-0.2193325200565217,-0.001491461136384348,152.5599051953277,-0.001491461136384348,0.2193325200565217,0.001491461136384348,0.001491461136384348,-0.2193325200565217,0,0.2193325200565217,5.122669919773913,0.001491461136384348,152.5599051953277,152.5599051953277,-0.0001614035087719298,152.5599051953277,152.5599051953277,8.02946869449093,-0.00276,753.3338117314579,-0.00276,-0.2193325200565217,5.122669919773913,0.2193325200565217,152.5599051953277,8.02946869449093,0.00276,1
0.278,753.9852510322345,154.0672221582202,321.3573986521644,753.9852510322345,753.9852510322345,154.0672221582202,-0.001483930498067369,5.127099707019195,753.9852510322345,0,0,321.3573986521644,0.0004839304980673691,321.3573986521644,0.9,0.9,0.0001625730994152047,0.9,0.9,0,0,0.01225777191736615,8.108801166222115,0,1.625730994152047e-05,1.625730994152047e-05,-1.806367771280053e-05,-1.806367771280053e-05,1.625730994152047e-05,1.625730994152047e-05,-1.806367771280053e-05,-1.806367771280053e-05,321.3574149094743,1.625730994152046e-05,1.625730994152047e-05,1.625730994152047e-05,-1.806367771280053e-05,-1.806367771280053e-05,0,0,-0,0.0001625730994152047,0.0001625730994152047,0.0001625730994152047,0.190488730371494,4,0.2182250732452014,0.8729002929808054,0,0,-0.00278,1,0,0,0,0,1,-0.2182250732452014,0.2182250732452014,0,-0.2182250732452014,-0.001483930498067369,154.0672221582202,-0.001483930498067369,0.2182250732452014,0.001483930498067369,0.001483930498067369,-0.2182250732452014,0,0.2182250732452014,5.127099707019195,0.001483930498067369,154.0672221582202,154.0672221582202,-0.0001625730994152047,154.0672221582202,154.0672221582202,8.108801166222115,-0.00278,753.9852510322345,-0.00278,-0.2182250732452014,5.127099707019195,0.2182250732452014,154.0672221582202,8.108801166222115,0.00278,1
0.28,754.6195004294829,155.5758237856665,312.8558849766985,754.6195004294829,754.6195004294829,155.5758237856665,-0.001476598575035178,5.131412602920483,754.6195004294829,0,0,312.8558849766985,0.0004765985750351781,312.8558849766985,0.9,0.9,0.0001637426900584795,0.9,0.9,0,0,0.01235634269709094,8.188201251877183,0,1.637426900584795e-05,1.637426900584795e-05,-1.819363222871996e-05,-1.819363222871996e-05,1.637426900584795e-05,1.637426900584795e-05,-1.819363222871996e-05,-1.819363222871996e-05,312.8559013509675,1.637426900584794e-05,1.637426900584795e-05,1.637426900584795e-05,-1.819363222871996e-05,-1.819363222871996e-05,0,0,-0,0.0001637426900584795,0.0001637426900584795,0.0001637426900584795,0.1886110165913425,4,0.2171468492698791,0.8685873970795166,0,0,-0.0028,1,0,0,0,0,1,-0.2171468492698791,0.2171468492698791,0,-0.2171468492698791,-0.001476598575035178,155.5758237856665,-0.001476598575035178,0.2171468492698791,0.001476598575035178,0.001476598575035178,-0.2171468492698791,0,0.2171468492698791,5.131412602920483,0.001476598575035178,155.5758237856665,155.5758237856665,-0.0001637426900584795,155.5758237856665,155.5758237856665,8.188201251877183,-0.0028,754.6195004294829,-0.0028,-0.2171468492698791,5.131412602920483,0.2171468492698791,155.5758237856665,8.188201251877183,0.0028,1
0.282,755.2369492951258,157.0856763949742,304.5485854465925,755.2369492951258,755.2369492951258,157.0856763949742,-0.001469460866148347,5.135611255206855,755.2369492951258,0,0,304.5485854465925,0.0004694608661483469,304.5485854465925,0.9,0.9,0.0001649122807017544,0.9,0.9,0,0,0.01245478477784945,8.267667178682855,0,1.649122807017544e-05,1.649122807017544e-05,-1.832358674463939e-05,-1.832358674463939e-05,1.649122807017544e-05,1.649122807017544e-05,-1.832358674463939e-05,-1.832358674463939e-05,304.5486019378206,1.649122807017545e-05,1.649122807017544e-05,1.649122807017544e-05,-1.832358674463939e-05,-1.832358674463939e-05,0,0,-0,0.0001649122807017544,0.0001649122807017544,0.0001649122807017544,0.1867919755312673,4,0.2160971861982863,0.8643887447931453,0,0,-0.00282,1,0,0,0,0,1,-0.2160971861982863,0.2160971861982863,0,-0.2160971861982863,-0.001469460866148347,157.0856763949742,-0.001469460866148347,0.2160971861982863,0.001469460866148347,0.001469460866148347,-0.2160971861982863,0,0.2160971861982863,5.135611255206855,0.001469460866148347,157.0856763949742,157.0856763949742,-0.0001649122807017544,157.0856763949742,157.0856763949742,8.267667178682855,-0.00282,755.2369492951258,-0.00282,-0.2160971861982863,5.135611255206855,0.2160971861982863,157.0856763949742,8.267667178682855,0.00282,1
0.284,755.8379762022844,158.5967472376037,296.4311237565635,755.8379762022844,755.8379762022844,158.5967472376037,-0.001462512995101593,5.139698238175534,755.8379762022844,0,0,296.4311237565635,0.0004625129951015927,296.4311237565635,0.9,0.9,0.0001660818713450292,0.9,0.9,0,0,0.01255309855213151,8.347197223031774,0,1.660818713450292e-05,1.660818713450292e-05,-1.845354126055881e-05,-1.845354126055881e-05,1.660818713450292e-05,1.660818713450292e-05,-1.845354126055881e-05,-1.845354126055881e-05,296.4311403647506,1.660818713450292e-05,1.660818713450292e-05,1.660818713450292e-05,-1.845354126055881e-05,-1.845354126055881e-05,0,0,-0,0.0001660818713450292,0.0001660818713450292,0.0001660818713450292,0.1850297803495702,4,0.2150754404561166,0.8603017618244664,0,0,-0.00284,1,0,0,0,0,1,-0.2150754404561166,0.2150754404561166,0,-0.2150754404561166,-0.001462512995101593,158.5967472376037,-0.001462512995101593,0.2150754404561166,0.001462512995101593,0.001462512995101593,-0.2150754404561166,0,0.2150754404561166,5.139698238175534,0.001462512995101593,158.5967472376037,158.5967472376037,-0.0001660818713450292,158.5967472376037,158.5967472376037,8.347197223031774,-0.00284,755.8379762022844,-0.00284,-0.2150754404561166,5.139698238175534,0.2150754404561166,158.5967472376037,8.347197223031774,0.00284,1
0.286,756.4229741389815,160.109002318051,288.4989569650696,756.4229741389815,756.4229741389815,160.109002318051,-0.001455750418953374,5.143676224145074,756.4229741389815,0,0,288.4989569650696,0.0004557504189533737,288.4989569650696,0.9,0.9,0.0001672514619883041,0.9,0.9,0,0,0.01265128483062857,8.426789595686897,0,1.672514619883041e-05,1.672514619883041e-05,-1.858349577647824e-05,-1.858349577647824e-05,1.672514619883041e-05,1.672514619883041e-05,-1.858349577647824e-05,-1.858349577647824e-05,288.4989736902158,1.67251461988304e-05,1.672514619883041e-05,1.672514619883041e-05,-1.858349577647824e-05,-1.858349577647824e-05,0,0,-0,0.0001672514619883041,0.0001672514619883041,0.0001672514619883041,0.1833226022736093,4,0.2140809439637315,0.8563237758549258,0,0,-0.00286,1,0,0,0,0,1,-0.2140809439637315,0.2140809439637315,0,-0.2140809439637315,-0.001455750418953374,160.109002318051,-0.001455750418953374,0.2140809439637315,0.001455750418953374,0.001455750418953374,-0.2140809439637315,0,0.2140809439637315,5.143676224145074,0.001455750418953374,160.109002318051,160.109002318051,-0.0001672514619883041,160.109002318051,160.109002318051,8.426789595686897,-0.00286,756.4229741389815,-0.00286,-0.2140809439637315,5.143676224145074,0.2140809439637315,160.109002318051,8.426789595686897,0.00286,1
0.288,756.9922960959477,161.6224111007859,280.7480044992664,756.9922960959477,756.9922960959477,161.6224111007859,-0.001449169057130845,5.147547613452444,756.9922960959477,0,0,280.7480044992664,0.0004491690571308453,280.7480044992664,0.9,0.9,0.0001684210526315789,0.9,0.9,0,0,0.01274934393424753,8.506442689515046,0,1.684210526315789e-05,1.684210526315789e-05,-1.871345029239767e-05,-1.871345029239767e-05,1.684210526315789e-05,1.684210526315789e-05,-1.871345029239767e-05,-1.871345029239767e-05,280.7480213413716,1.684210526315788e-05,1.684210526315789e-05,1.684210526315789e-05,-1.871345029239767e-05,-1.871345029239767e-05,0,0,-0,0.0001684210526315789,0.0001684210526315789,0.0001684210526315789,0.181668767832656,4,0.213113096636889,0.8524523865475562,0,0,-0.00288,1,0,0,0,0,1,-0.213113096636889,0.213113096636889,0,-0.213113096636889,-0.001449169057130845,161.6224111007859,-0.001449169057130845,0.213113096636889,0.001449169057130845,0.001449169057130845,-0.213113096636889,0,0.213113096636889,5.147547613452444,0.001449169057130845,161.6224111007859,161.6224111007859,-0.0001684210526315789,161.6224111007859,161.6224111007859,8.506442689515046,-0.00288,756.9922960959477,-0.00288,-0.213113096636889,5.147547613452444,0.213113096636889,161.6224111007859,8.506442689515046,0.00288,1
0.29,757.5462902653535,163.1369434653784,273.1742412576596,757.5462902653535,757.5462902653535,163.1369434653784,-0.001442764884532513,5.151314773804404,757.5462902653535,0,0,273.1742412576596,0.0004427648845325134,273.1742412576596,0.9,0.9,0.0001695906432748538,0.9,0.9,0,0,0.01284727626765804,8.586154919230442,0,1.695906432748538e-05,1.695906432748538e-05,-1.88434048083171e-05,-1.88434048083171e-05,1.695906432748538e-05,1.695906432748538e-05,-1.88434048083171e-05,-1.88434048083171e-05,273.174258216724,1.695906432748538e-05,1.695906432748538e-05,1.695906432748538e-05,-1.88434048083171e-05,-1.88434048083171e-05,0,0,-0,0.0001695906432748538,0.0001695906432748538,0.0001695906432748538,0.1800666532906676,4,0.212171306548899,0.8486852261955962,0,0,-0.0029,1,0,0,0,0,1,-0.212171306548899,0.212171306548899,0,-0.212171306548899,-0.001442764884532513,163.1369434653784,-0.001442764884532513,0.212171306548899,0.001442764884532513,0.001442764884532513,-0.212171306548899,0,0.212171306548899,5.151314773804404,0.001442764884532513,163.1369434653784,163.1369434653784,-0.0001695906432748538,163.1369434653784,163.1369434653784,8.586154919230442,-0.0029,757.5462902653535,-0.0029,-0.212171306548899,5.151314773804404,0.212171306548899,163.1369434653784,8.586154919230442,0.0029,1
0.292,758.0852976296059,164.6525699150804,265.7737254836284,758.0852976296059,758.0852976296059,164.6525699150804,-0.001436533959401757,5.154980023881319,758.0852976296059,0,0,265.7737254836284,0.0004365339594017571,265.7737254836284,0.9,0.9,0.0001707602339181286,0.9,0.9,0,0,0.01294508227531256,8.665924732372652,0,1.707602339181286e-05,1.707602339181286e-05,-1.897335932423652e-05,-1.897335932423652e-05,1.707602339181286e-05,1.707602339181286e-05,-1.897335932423652e-05,-1.897335932423652e-05,265.7737425596518,1.707602339181286e-05,1.707602339181286e-05,1.707602339181286e-05,-1.897335932423652e-05,-1.897335932423652e-05,0,0,-0,0.0001707602339181286,0.0001707602339181286,0.0001707602339181286,0.1785146900099039,4,0.2112549940296702,0.8450199761186807,0,0,-0.00292,1,0,0,0,0,1,-0.2112549940296702,0.2112549940296702,0,-0.2112549940296702,-0.001436533959401757,164.6525699150804,-0.001436533959401757,0.2112549940296702,0.001436533959401757,0.001436533959401757,-0.2112549940296702,0,0.2112549940296702,5.154980023881319,0.001436533959401757,164.6525699150804,164.6525699150804,-0.0001707602339181286,164.6525699150804,164.6525699150804,8.665924732372652,-0.00292,758.0852976296059,-0.00292,-0.2112549940296702,5.154980023881319,0.2112549940296702,164.6525699150804,8.665924732372652,0.00292,1
0.294,758.6096489267007,166.1692618393387,258.5426338459357,758.6096489267007,758.6096489267007,166.1692618393387,-0.001430472458407339,5.158545612701565,758.6096489267007,0,0,258.5426338459357,0.0004304724584073391,258.5426338459357,0.9,0.9,0.0001719298245614035,0.9,0.9,0,0,0.01304276238505554,8.745750623123088,0,1.719298245614034e-05,1.719298245614034e-05,-1.910331384015595e-05,-1.910331384015595e-05,1.719298245614034e-05,1.719298245614034e-05,-1.910331384015595e-05,-1.910331384015595e-05,258.5426510389181,1.719298245614033e-05,1.719298245614034e-05,1.719298245614034e-05,-1.910331384015595e-05,-1.910331384015595e-05,0,0,-0,0.0001719298245614035,0.0001719298245614035,0.0001719298245614035,0.1770113714759461,4,0.2103635968246087,0.8414543872984348,0,0,-0.00294,1,0,0,0,0,1,-0.2103635968246087,0.2103635968246087,0,-0.2103635968246087,-0.001430472458407339,166.1692618393387,-0.001430472458407339,0.2103635968246087,0.001430472458407339,0.001430472458407339,-0.2103635968246087,0,0.2103635968246087,5.158545612701565,0.001430472458407339,166.1692618393387,166.1692618393387,-0.0001719298245614035,166.1692618393387,166.1692618393387,8.745750623123088,-0.00294,758.6096489267007,-0.00294,-0.2103635968246087,5.158545612701565,0.2103635968246087,166.1692618393387,8.745750623123088,0.00294,1
0.296,759.1196710329601,167.6869909616548,251.4771876543034,759.1196710329601,759.1196710329601,167.6869909616548,-0.001424576602858982,5.162013763024128,759.1196710329601,0,0,251.4771876543034,0.0004245766028589818,251.4771876543034,0.9,0.9,0.0001730994152046784,0.9,0.9,0,0,0.01314031711261732,8.825631103244991,0,1.730994152046783e-05,1.730994152046783e-05,-1.923326835607538e-05,-1.923326835607538e-05,1.730994152046783e-05,1.730994152046783e-05,-1.923326835607538e-05,-1.923326835607538e-05,251.4772049642449,1.730994152046784e-05,1.730994152046783e-05,1.730994152046783e-05,-1.923326835607538e-05,-1.923326835607538e-05,0,0,-0,0.0001730994152046784,0.0001730994152046784,0.0001730994152046784,0.1755552333402454,4,0.2094965592439679,0.8379862369758717,0,0,-0.00296,1,0,0,0,0,1,-0.2094965592439679,0.2094965592439679,0,-0.2094965592439679,-0.001424576602858982,167.6869909616548,-0.001424576602858982,0.2094965592439679,0.001424576602858982,0.001424576602858982,-0.2094965592439679,0,0.2094965592439679,5.162013763024128,0.001424576602858982,167.6869909616548,167.6869909616548,-0.0001730994152046784,167.6869909616548,167.6869909616548,8.825631103244991,-0.00296,759.1196710329601,-0.00296,-0.2094965592439679,5.162013763024128,0.2094965592439679,167.6869909616548,8.825631103244991,0.00296,1
0.298,759.6157896167981,169.2057204595017,244.5724661818606,759.6157896167981,759.6157896167981,169.2057204595017,-0.001418841472029814,5.165387369394227,759.6157896167981,0,0,244.5724661818606,0.0004188414720298138,244.5724661818606,0.9,0.9,0.0001742690058479532,0.9,0.9,0,0,0.01323774884829273,8.905564234710617,0,1.742690058479532e-05,1.742690058479532e-05,-1.936322287199481e-05,-1.936322287199481e-05,1.742690058479532e-05,1.742690058479532e-05,-1.936322287199481e-05,-1.936322287199481e-05,244.5724836087612,1.742690058479532e-05,1.742690058479532e-05,1.742690058479532e-05,-1.936322287199481e-05,-1.936322287199481e-05,0,0,-0,0.0001742690058479532,0.0001742690058479532,0.0001742690058479532,0.1741445607916721,4,0.2086531576514432,0.8346126306057728,0,0,-0.00298,1,0,0,0,0,1,-0.2086531576514432,0.2086531576514432,0,-0.2086531576514432,-0.001418841472029814,169.2057204595017,-0.001418841472029814,0.2086531576514432,0.001418841472029814,0.001418841472029814,-0.2086531576514432,0,0.2086531576514432,5.165387369394227,0.001418841472029814,169.2057204595017,169.2057204595017,-0.0001742690058479532,169.2057204595017,169.2057204595017,8.905564234710617,-0.00298,759.6157896167981,-0.00298,-0.2086531576514432,5.165387369394227,0.2086531576514432,169.2057204595017,8.905564234710617,0.00298,1
0.3,760.0982590394844,170.7254283293093,237.8255290123322,760.0982590394844,760.0982590394844,170.7254283293093,-0.00141326412550356,5.168668161468494,760.0982590394844,0,0,237.8255290123322,0.0004132641255035602,237.8255290123322,0.9,0.9,0.0001754385964912281,0.9,0.9,0,0,0.01333505717613129,8.98554885943733,0,1.75438596491228e-05,1.75438596491228e-05,-1.949317738791424e-05,-1.949317738791424e-05,1.75438596491228e-05,1.75438596491228e-05,-1.949317738791424e-05,-1.949317738791424e-05,237.8255465561918,1.754385964912279e-05,1.75438596491228e-05,1.75438596491228e-05,-1.949317738791424e-05,-1.949317738791424e-05,0,0,-0,0.0001754385964912281,0.0001754385964912281,0.0001754385964912281,0.1727781564390435,4,0.2078329596328765,0.8313318385315061,0,0,-0.003,1,0,0,0,0,1,-0.2078329596328765,0.2078329596328765,0,-0.2078329596328765,-0.00141326412550356,170.7254283293093,-0.00141326412550356,0.2078329596328765,0.00141326412550356,0.00141326412550356,-0.2078329596328765,0,0.2078329596328765,5.168668161468494,0.00141326412550356,170.7254283293093,170.7254283293093,-0.0001754385964912281,170.7254283293093,170.7254283293093,8.98554885943733,-0.003,760.0982590394844,-0.003,-0.2078329596328765,5.168668161468494,0.2078329596328765,170.7254283293093,8.98554885943733,0.003,1
0.302,760.5673881180209,172.2460878568039,231.2328062211763,760.5673881180209,760.5673881180209,172.2460878568039,-0.001407840993355679,5.171858239202542,760.5673881180209,0,0,231.2328062211763,0.0004078409933556792,231.2328062211763,0.9,0.9,0.0001766081871345029,0.9,0.9,0,0,0.01343224276091476,9.065583571410732,0,1.766081871345029e-05,1.766081871345029e-05,-1.962313190383367e-05,-1.962313190383367e-05,1.766081871345029e-05,1.766081871345029e-05,-1.962313190383367e-05,-1.962313190383367e-05,231.232823881995,1.76608187134503e-05,1.766081871345029e-05,1.766081871345029e-05,-1.962313190383367e-05,-1.962313190383367e-05,0,0,-0,0.0001766081871345029,0.0001766081871345029,0.0001766081871345029,0.1714546939941787,4,0.2070354401993646,0.8281417607974584,0,0,-0.00302,1,0,0,0,0,1,-0.2070354401993646,0.2070354401993646,0,-0.2070354401993646,-0.001407840993355679,172.2460878568039,-0.001407840993355679,0.2070354401993646,0.001407840993355679,0.001407840993355679,-0.2070354401993646,0,0.2070354401993646,5.171858239202542,0.001407840993355679,172.2460878568039,172.2460878568039,-0.0001766081871345029,172.2460878568039,172.2460878568039,9.065583571410732,-0.00302,760.5673881180209,-0.00302,-0.2070354401993646,5.171858239202542,0.2070354401993646,172.2460878568039,9.065583571410732,0.00302,1
0.304,761.0234772901647,173.7676730525603,224.7908247479185,761.0234772901647,761.0234772901647,173.7676730525603,-0.001402568602525696,5.17495964557312,761.0234772901647,0,0,224.7908247479185,0.0004025686025256963,224.7908247479185,0.9,0.9,0.0001777777777777778,0.9,0.9,0,0,0.01352930626293626,9.145667002766331,0,1.777777777777777e-05,1.777777777777777e-05,-1.97530864197531e-05,-1.97530864197531e-05,1.777777777777777e-05,1.777777777777777e-05,-1.97530864197531e-05,-1.97530864197531e-05,224.7908425256963,1.777777777777777e-05,1.777777777777777e-05,1.777777777777777e-05,-1.97530864197531e-05,-1.97530864197531e-05,0,0,-0,0.0001777777777777778,0.0001777777777777778,0.0001777777777777778,0.1701728966082081,4,0.2062600886067201,0.8250403544268803,0,0,-0.00304,1,0,0,0,0,1,-0.2062600886067201,0.2062600886067201,0,-0.2062600886067201,-0.001402568602525696,173.7676730525603,-0.001402568602525696,0.2062600886067201,0.001402568602525696,0.001402568602525696,-0.2062600886067201,0,0.2062600886067201,5.17495964557312,0.001402568602525696,173.7676730525603,173.7676730525603,-0.0001777777777777778,173.7676730525603,173.7676730525603,9.145667002766331,-0.00304,761.0234772901647,-0.00304,-0.2062600886067201,5.17495964557312,0.2062600886067201,173.7676730525603,9.145667002766331,0.00304,1
0.306,761.4668186144304,175.2901586520011,218.4962083961316,761.4668186144304,761.4668186144304,175.2901586520011,-0.001397443576817184,5.177974366578127,761.4668186144304,0,0,218.4962083961316,0.0003974435768171842,218.4962083961316,0.9,0.9,0.0001789473684210526,0.9,0.9,0,0,0.01362624833310032,9.225797823789533,0,1.789473684210526e-05,1.789473684210526e-05,-1.988304093567252e-05,-1.988304093567252e-05,1.789473684210526e-05,1.789473684210526e-05,-1.988304093567252e-05,-1.988304093567252e-05,218.4962262908684,1.789473684210525e-05,1.789473684210526e-05,1.789473684210526e-05,-1.988304093567252e-05,-1.988304093567252e-05,0,0,-0,0.0001789473684210526,0.0001789473684210526,0.0001789473684210526,0.168931535500658,4,0.2055064083554683,0.8220256334218732,0,0,-0.00306,1,0,0,0,0,1,-0.2055064083554683,0.2055064083554683,0,-0.2055064083554683,-0.001397443576817184,175.2901586520011,-0.001397443576817184,0.2055064083554683,0.001397443576817184,0.001397443576817184,-0.2055064083554683,0,0.2055064083554683,5.177974366578127,0.001397443576817184,175.2901586520011,175.2901586520011,-0.0001789473684210526,175.2901586520011,175.2901586520011,9.225797823789533,-0.00306,761.4668186144304,-0.00306,-0.2055064083554683,5.177974366578127,0.2055064083554683,175.2901586520011,9.225797823789533,0.00306,1
0.308,761.8977084377439,176.8135190195791,212.3455313953544,761.8977084377439,761.8977084377439,176.8135190195791,-0.001392462490459682,5.180904417376658,761.8977084377439,0,0,212.3455313953544,0.0003924624904596819,212.3455313953544,0.9,0.9,0.0001801169590643275,0.9,0.9,0,0,0.01372306983618861,9.305974685241006,0,1.801169590643275e-05,1.801169590643275e-05,-2.001299545159196e-05,-2.001299545159196e-05,1.801169590643275e-05,1.801169590643275e-05,-2.001299545159196e-05,-2.001299545159196e-05,212.3455494070503,1.801169590643275e-05,1.801169590643275e-05,1.801169590643275e-05,-2.001299545159196e-05,-2.001299545159196e-05,0,0,-0,0.0001801169590643275,0.0001801169590643275,0.0001801169590643275,0.1677293933682682,4,0.2047738956558356,0.8190955826233424,0,0,-0.00308,1,0,0,0,0,1,-0.2047738956558356,0.2047738956558356,0,-0.2047738956558356,-0.001392462490459682,176.8135190195791,-0.001392462490459682,0.2047738956558356,0.001392462490459682,0.001392462490459682,-0.2047738956558356,0,0.2047738956558356,5.180904417376658,0.001392462490459682,176.8135190195791,176.8135190195791,-0.0001801169590643275,176.8135190195791,176.8135190195791,9.305974685241006,-0.00308,761.8977084377439,-0.00308,-0.2047738956558356,5.180904417376658,0.2047738956558356,176.8135190195791,9.305974685241006,0.00308,1
0.31,762.3164620024422,178.3377268851958,206.3351495441658,762.3164620024422,762.3164620024422,178.3377268851958,-0.001387621699251768,5.183751941616607,762.3164620024422,0,0,206.3351495441658,0.0003876216992517681,206.3351495441658,0.9,0.9,0.0001812865497076023,0.9,0.9,0,0,0.01381977211817293,9.386196151852412,0,1.812865497076023e-05,1.812865497076023e-05,-2.014294996751138e-05,-2.014294996751138e-05,1.812865497076023e-05,1.812865497076023e-05,-2.014294996751138e-05,-2.014294996751138e-05,206.3351676728208,1.812865497076023e-05,1.812865497076023e-05,1.812865497076023e-05,-2.014294996751138e-05,-2.014294996751138e-05,0,0,-0,0.0001812865497076023,0.0001812865497076023,0.0001812865497076023,0.1665652232036648,4,0.2040620145958483,0.8162480583833931,0,0,-0.0031,1,0,0,0,0,1,-0.2040620145958483,0.2040620145958483,0,-0.2040620145958483,-0.001387621699251768,178.3377268851958,-0.001387621699251768,0.2040620145958483,0.001387621699251768,0.001387621699251768,-0.2040620145958483,0,0.2040620145958483,5.183751941616607,0.001387621699251768,178.3377268851958,178.3377268851958,-0.0001812865497076023,178.3377268851958,178.3377268851958,9.386196151852412,-0.0031,762.3164620024422,-0.0031,-0.2040620145958483,5.183751941616607,0.2040620145958483,178.3377268851958,9.386196151852412,0.0031,1
0.312,762.7233301088639,179.8627605533204,200.462163590657,762.7233301088639,762.7233301088639,179.8627605533204,-0.001382918303941534,5.186518644740274,762.7233301088639,0,0,200.462163590657,0.0003829183039415342,200.462163590657,0.9,0.9,0.0001824561403508772,0.9,0.9,0,0,0.01391635549672312,9.466461081753705,0,1.824561403508771e-05,1.824561403508771e-05,-2.027290448343081e-05,-2.027290448343081e-05,1.824561403508771e-05,1.824561403508771e-05,-2.027290448343081e-05,-2.027290448343081e-05,200.462181836271,1.824561403508771e-05,1.824561403508771e-05,1.824561403508771e-05,-2.027290448343081e-05,-2.027290448343081e-05,0,0,-0,0.0001824561403508772,0.0001824561403508772,0.0001824561403508772,0.1654379788388001,4,0.2033703388149315,0.813481355259726,0,0,-0.00312,1,0,0,0,0,1,-0.2033703388149315,0.2033703388149315,0,-0.2033703388149315,-0.001382918303941534,179.8627605533204,-0.001382918303941534,0.2033703388149315,0.001382918303941534,0.001382918303941534,-0.2033703388149315,0,0.2033703388149315,5.186518644740274,0.001382918303941534,179.8627605533204,179.8627605533204,-0.0001824561403508772,179.8627605533204,179.8627605533204,9.466461081753705,-0.00312,762.7233301088639,-0.00312,-0.2033703388149315,5.186518644740274,0.2033703388149315,179.8627605533204,9.466461081753705,0.00312,1
0.314,763.1185800698494,181.3885969000046,194.7234833983899,763.1185800698494,763.1185800698494,181.3885969000046,-0.001378349214392542,5.189206344474975,763.1185800698494,0,0,194.7234833983899,0.000378349214392542,194.7234833983899,0.9,0.9,0.0001836257309941521,0.9,0.9,0,0,0.01401282071005455,9.546768257894978,0,1.83625730994152e-05,1.83625730994152e-05,-2.040285899935024e-05,-2.040285899935024e-05,1.83625730994152e-05,1.83625730994152e-05,-2.040285899935024e-05,-2.040285899935024e-05,194.723501760963,1.836257309941521e-05,1.83625730994152e-05,1.83625730994152e-05,-2.040285899935024e-05,-2.040285899935024e-05,0,0,-0,0.0001836257309941521,0.0001836257309941521,0.0001836257309941521,0.1643465879599081,4,0.2026984138812562,0.8107936555250248,0,0,-0.00314,1,0,0,0,0,1,-0.2026984138812562,0.2026984138812562,0,-0.2026984138812562,-0.001378349214392542,181.3885969000046,-0.001378349214392542,0.2026984138812562,0.001378349214392542,0.001378349214392542,-0.2026984138812562,0,0.2026984138812562,5.189206344474975,0.001378349214392542,181.3885969000046,181.3885969000046,-0.0001836257309941521,181.3885969000046,181.3885969000046,9.546768257894978,-0.00314,763.1185800698494,-0.00314,-0.2026984138812562,5.189206344474975,0.2026984138812562,181.3885969000046,9.546768257894978,0.00314,1
