time,inertia.w,lossyGear.phi_a,der(inertia.w),der(lossyGear.phi_a),der(emf.phi),emf.phi,emf.tau,emf.v,emf.w,ground.p.i,ground.p.v,inertia.a,inertia.flange_a.tau,lossyGear.a_a,lossyGear.eta_mf1,lossyGear.eta_mf2,lossyGear.flange_a.tau,"lossyGear.interpolation_result[1,1]","lossyGear.interpolation_result[1,2]","lossyGear.interpolation_result[1,3]","lossyGear.interpolation_result[1,4]",lossyGear.lossPower,lossyGear.phi_b,lossyGear.phi_support,lossyGear.quadrant1,lossyGear.quadrant1_p,lossyGear.quadrant2,lossyGear.quadrant2_p,lossyGear.quadrant3,lossyGear.quadrant3_m,lossyGear.quadrant4,lossyGear.quadrant4_m,lossyGear.sa,lossyGear.tauLoss,lossyGear.tauLossMax,lossyGear.tauLossMax_p,lossyGear.tauLossMin,lossyGear.tauLossMin_m,lossyGear.tau_bf1,lossyGear.tau_bf2,lossyGear.tau_bf_a,lossyGear.tau_eta,lossyGear.tau_eta_m,lossyGear.tau_eta_p,resistor.LossPower,resistor.R_actual,resistor.i,resistor.v,torque.phi_support,torque2.phi_support,torque2.tau,lossyGear.mode,lossyGear.ideal,lossyGear.locked,lossyGear.startBackward,lossyGear.startForward,lossyGear.tau_aPos,constantVoltage.i,constantVoltage.n.i,constantVoltage.n.v,constantVoltage.p.i,emf.fixed.flange.tau,emf.flange.phi,emf.flange.tau,emf.i,emf.internalSupport.flange.tau,emf.internalSupport.tau,emf.n.i,emf.n.v,emf.p.i,emf.p.v,emf.tauElectrical,inertia.flange_a.phi,inertia.flange_b.phi,inertia.flange_b.tau,inertia.phi,lossyGear.flange_a.phi,lossyGear.flange_b.phi,lossyGear.flange_b.tau,lossyGear.w_a,ramp.y,resistor.n.i,resistor.n.v,resistor.p.i,torque.flange.phi,torque2.flange.phi,torque2.flange.tau,lossyGear.tau_etaPos
0.144,641.490117065372,58.5853568373609,1700.16372040851,641.490117065372,641.490117065372,58.5853568373609,-0.0027843742467242,4.36213279604453,641.490117065372,0,0,1700.16372040851,0.0017843742467242,1700.16372040851,0.9,0.9,8.421052631578948e-05,0.9,0.9,0,0,0.0054020220384452,3.08343983354531,0,8.421052631578945e-06,8.421052631578945e-06,-9.356725146198837e-06,-9.356725146198837e-06,8.421052631578945e-06,8.421052631578945e-06,-9.356725146198837e-06,-9.356725146198837e-06,1700.163728829563,8.421052631578952e-06,8.421052631578945e-06,8.421052631578945e-06,-9.356725146198837e-06,-9.356725146198837e-06,0,0,0,8.421052631578948e-05,8.421052631578948e-05,8.421052631578948e-05,0.6706522444482275,4,0.4094668009888676,1.63786720395547,0,0,-0.00144,1,0,0,0,0,1,-0.4094668009888676,0.4094668009888676,0,-0.4094668009888676,-0.0027843742467242,58.5853568373609,-0.0027843742467242,0.4094668009888676,0.0027843742467242,0.0027843742467242,-0.4094668009888676,0,0.4094668009888676,4.36213279604453,0.0027843742467242,58.5853568373609,58.5853568373609,-8.421052631578948e-05,58.5853568373609,58.5853568373609,3.08343983354531,-0.00144,641.490117065372,-0.00144,-0.4094668009888676,4.36213279604453,0.4094668009888676,58.5853568373609,3.08343983354531,0.00144,1
0.146,644.8504111771354,59.87169898657894,1660.149129833251,644.8504111771354,644.8504111771354,59.87169898657894,-0.0027455292467923,4.38498279600452,644.8504111771354,0,0,1660.149129833251,0.0017455292467923,1660.149129833251,0.9,0.9,8.538011695906431e-05,0.9,0.9,0,0,0.0055057403527404,3.151142051925207,0,8.538011695906429e-06,8.538011695906429e-06,-9.48667966211826e-06,-9.48667966211826e-06,8.538011695906429e-06,8.538011695906429e-06,-9.48667966211826e-06,-9.48667966211826e-06,1660.149138371263,8.538011695906429e-06,8.538011695906429e-06,8.538011695906429e-06,-9.48667966211826e-06,-9.48667966211826e-06,0,0,0,8.538011695906431e-05,8.538011695906431e-05,8.538011695906431e-05,0.6520701423003444,4,0.40375430099887,1.61501720399548,0,0,-0.00146,1,0,0,0,0,1,-0.40375430099887,0.40375430099887,0,-0.40375430099887,-0.0027455292467923,59.87169898657894,-0.0027455292467923,0.40375430099887,0.0027455292467923,0.0027455292467923,-0.40375430099887,0,0.40375430099887,4.38498279600452,0.0027455292467923,59.87169898657894,59.87169898657894,-8.538011695906431e-05,59.87169898657894,59.87169898657894,3.151142051925207,-0.00146,644.8504111771354,-0.00146,-0.40375430099887,4.38498279600452,0.40375430099887,59.87169898657894,3.151142051925207,0.00146,1
0.148,648.1316023769397,61.16468159692781,1621.048968920239,648.1316023769397,648.1316023769397,61.16468159692781,-0.0027075986765225,4.407294896163189,648.1316023769397,0,0,1621.048968920239,0.0017075986765225,1621.048968920239,0.9,0.9,8.654970760233918e-05,0.9,0.9,0,0,0.0056095600673559,3.219193768259358,0,8.654970760233916e-06,8.654970760233916e-06,-9.616634178037693e-06,-9.616634178037693e-06,8.654970760233916e-06,8.654970760233916e-06,-9.616634178037693e-06,-9.616634178037693e-06,1621.04897757521,8.654970760233919e-06,8.654970760233916e-06,8.654970760233916e-06,-9.616634178037693e-06,-9.616634178037693e-06,0,0,0,8.654970760233918e-05,8.654970760233918e-05,8.654970760233918e-05,0.6341773869469565,4,0.3981762759592027,1.592705103836811,0,0,-0.00148,1,0,0,0,0,1,-0.3981762759592027,0.3981762759592027,0,-0.3981762759592027,-0.0027075986765225,61.16468159692781,-0.0027075986765225,0.3981762759592027,0.0027075986765225,0.0027075986765225,-0.3981762759592027,0,0.3981762759592027,4.407294896163189,0.0027075986765225,61.16468159692781,61.16468159692781,-8.654970760233918e-05,61.16468159692781,61.16468159692781,3.219193768259358,-0.00148,648.1316023769397,-0.00148,-0.3981762759592027,4.407294896163189,0.3981762759592027,61.16468159692781,3.219193768259358,0.00148,1
0.15,651.3354723766668,62.46415054108203,1582.842641080118,651.3354723766668,651.3354723766668,62.46415054108203,-0.0026705619393257,4.429081212161334,651.3354723766668,0,0,1582.842641080118,0.0016705619393257,1582.842641080118,0.9,0.9,8.771929824561403e-05,0.9,0.9,0,0,0.0057134690559356,3.287586870583265,0,8.771929824561401e-06,8.771929824561401e-06,-9.74658869395712e-06,-9.74658869395712e-06,8.771929824561401e-06,8.771929824561401e-06,-9.74658869395712e-06,-9.74658869395712e-06,1582.842649852048,8.771929824561396e-06,8.771929824561401e-06,8.771929824561401e-06,-9.74658869395712e-06,-9.74658869395712e-06,0,0,0,8.771929824561403e-05,8.771929824561403e-05,8.771929824561403e-05,0.616946459496126,4,0.3927296969596665,1.570918787838666,0,0,-0.0015,1,0,0,0,0,1,-0.3927296969596665,0.3927296969596665,0,-0.3927296969596665,-0.0026705619393257,62.46415054108203,-0.0026705619393257,0.3927296969596665,0.0026705619393257,0.0026705619393257,-0.3927296969596665,0,0.3927296969596665,4.429081212161334,0.0026705619393257,62.46415054108203,62.46415054108203,-8.771929824561403e-05,62.46415054108203,62.46415054108203,3.287586870583265,-0.0015,651.3354723766668,-0.0015,-0.3927296969596665,4.429081212161334,0.3927296969596665,62.46415054108203,3.287586870583265,0.0015,1
0.152,654.4637552976031,63.76995580854977,1545.51009987082,654.4637552976031,654.4637552976031,63.76995580854977,-0.0026343989887597,4.450353536023701,654.4637552976031,0,0,1545.51009987082,0.0016343989887597,1545.51009987082,0.9,0.9,8.888888888888889e-05,0.9,0.9,0,0,0.0058174556026453,3.356313463607883,0,8.888888888888887e-06,8.888888888888887e-06,-9.876543209876548e-06,-9.876543209876548e-06,8.888888888888887e-06,8.888888888888887e-06,-9.876543209876548e-06,-9.876543209876548e-06,1545.510108759709,8.888888888888887e-06,8.888888888888887e-06,8.888888888888887e-06,-9.876543209876548e-06,-9.876543209876548e-06,0,0,0,8.888888888888889e-05,8.888888888888889e-05,8.888888888888889e-05,0.6003510408285619,4,0.3874116159940748,1.549646463976299,0,0,-0.00152,1,0,0,0,0,1,-0.3874116159940748,0.3874116159940748,0,-0.3874116159940748,-0.0026343989887597,63.76995580854977,-0.0026343989887597,0.3874116159940748,0.0026343989887597,0.0026343989887597,-0.3874116159940748,0,0.3874116159940748,4.450353536023701,0.0026343989887597,63.76995580854977,63.76995580854977,-8.888888888888889e-05,63.76995580854977,63.76995580854977,3.356313463607883,-0.00152,654.4637552976031,-0.00152,-0.3874116159940748,4.450353536023701,0.3874116159940748,63.76995580854977,3.356313463607883,0.00152,1
0.154,657.5181849815332,65.08194741301749,1509.031302081313,657.5181849815332,657.5181849815332,65.08194741301749,-0.0025990897816134,4.471123657874426,657.5181849815332,0,0,1509.031302081313,0.0015990897816134,1509.031302081313,0.9,0.9,9.005847953216376e-05,0.9,0.9,0,0,0.0059215088004184,3.42536565331671,0,9.005847953216374e-06,9.005847953216374e-06,-1.000649772579598e-05,-1.000649772579598e-05,9.005847953216374e-06,9.005847953216374e-06,-1.000649772579598e-05,-1.000649772579598e-05,1509.03131108716,9.005847953216377e-06,9.005847953216374e-06,9.005847953216374e-06,-1.000649772579598e-05,-1.000649772579598e-05,0,0,0,9.005847953216376e-05,9.005847953216376e-05,9.005847953216376e-05,0.5843657173778192,4,0.3822190855313936,1.528876342125574,0,0,-0.00154,1,0,0,0,0,1,-0.3822190855313936,0.3822190855313936,0,-0.3822190855313936,-0.0025990897816134,65.08194741301749,-0.0025990897816134,0.3822190855313936,0.0025990897816134,0.0025990897816134,-0.3822190855313936,0,0.3822190855313936,4.471123657874426,0.0025990897816134,65.08194741301749,65.08194741301749,-9.005847953216376e-05,65.08194741301749,65.08194741301749,3.42536565331671,-0.00154,657.5181849815332,-0.00154,-0.3822190855313936,4.471123657874426,0.3822190855313936,65.08194741301749,3.42536565331671,0.00154,1
0.156,660.5004791265108,66.39997676468818,1473.386391122098,660.5004791265108,660.5004791265108,66.39997676468818,-0.0025646144612975,4.491403258060273,660.5004791265108,0,0,1473.386391122098,0.0015646144612975,1473.386391122098,0.9,0.9,9.12280701754386e-05,0.9,0.9,0,0,0.0060256184060664,3.494735619194115,0,9.122807017543856e-06,9.122807017543856e-06,-1.01364522417154e-05,-1.01364522417154e-05,9.122807017543856e-06,9.122807017543856e-06,-1.01364522417154e-05,-1.01364522417154e-05,1473.386400244905,9.122807017543854e-06,9.122807017543856e-06,9.122807017543856e-06,-1.01364522417154e-05,-1.01364522417154e-05,0,0,0,9.12280701754386e-05,9.12280701754386e-05,9.12280701754386e-05,0.56896603244779,4,0.3771491854849318,1.508596741939727,0,0,-0.00156,1,0,0,0,0,1,-0.3771491854849318,0.3771491854849318,0,-0.3771491854849318,-0.0025646144612975,66.39997676468818,-0.0025646144612975,0.3771491854849318,0.0025646144612975,0.0025646144612975,-0.3771491854849318,0,0.3771491854849318,4.491403258060273,0.0025646144612975,66.39997676468818,66.39997676468818,-9.12280701754386e-05,66.39997676468818,66.39997676468818,3.494735619194115,-0.00156,660.5004791265108,-0.00156,-0.3771491854849318,4.491403258060273,0.3771491854849318,66.39997676468818,3.494735619194115,0.00156,1
0.158,663.4122683913487,67.72390280311089,1438.556516577297,663.4122683913487,663.4122683913487,67.72390280311089,-0.002530954177396,4.51120342506117,663.4122683913487,0,0,1438.556516577297,0.001530954177396,1438.556516577297,0.9,0.9,9.239766081871346e-05,0.9,0.9,0,0,0.0061297741757797,3.564415937005836,0,9.239766081871345e-06,9.239766081871345e-06,-1.026640675763483e-05,-1.026640675763483e-05,9.239766081871345e-06,9.239766081871345e-06,-1.026640675763483e-05,-1.026640675763483e-05,1438.556525817063,9.239766081871345e-06,9.239766081871345e-06,9.239766081871345e-06,-1.026640675763483e-05,-1.026640675763483e-05,0,0,0,9.239766081871346e-05,9.239766081871346e-05,9.239766081871346e-05,0.5541288103873976,4,0.3721991437347074,1.48879657493883,0,0,-0.00158,1,0,0,0,0,1,-0.3721991437347074,0.3721991437347074,0,-0.3721991437347074,-0.002530954177396,67.72390280311089,-0.002530954177396,0.3721991437347074,0.002530954177396,0.002530954177396,-0.3721991437347074,0,0.3721991437347074,4.51120342506117,0.002530954177396,67.72390280311089,67.72390280311089,-9.239766081871346e-05,67.72390280311089,67.72390280311089,3.564415937005836,-0.00158,663.4122683913487,-0.00158,-0.3721991437347074,4.51120342506117,0.3721991437347074,67.72390280311089,3.564415937005836,0.00158,1
0.16,666.2551750863702,69.05358519002247,1404.522924539573,666.2551750863702,666.2551750863702,69.05358519002247,-0.0024980901760015,4.530535190587317,666.2551750863702,0,0,1404.522924539573,0.0014980901760015,1404.522924539573,0.9,0.9,9.35672514619883e-05,0.9,0.9,0,0,0.0062339665505157,3.634399220527499,0,9.356725146198828e-06,9.356725146198828e-06,-1.039636127355426e-05,-1.039636127355426e-05,9.356725146198828e-06,9.356725146198828e-06,-1.039636127355426e-05,-1.039636127355426e-05,1404.522933896298,9.356725146198822e-06,9.356725146198828e-06,9.356725146198828e-06,-1.039636127355426e-05,-1.039636127355426e-05,0,0,0,9.35672514619883e-05,9.35672514619883e-05,9.35672514619883e-05,0.5398317065255632,4,0.3673662023531707,1.469464809412683,0,0,-0.0016,1,0,0,0,0,1,-0.3673662023531707,0.3673662023531707,0,-0.3673662023531707,-0.0024980901760015,69.05358519002247,-0.0024980901760015,0.3673662023531707,0.0024980901760015,0.0024980901760015,-0.3673662023531707,0,0.3673662023531707,4.530535190587317,0.0024980901760015,69.05358519002247,69.05358519002247,-9.35672514619883e-05,69.05358519002247,69.05358519002247,3.634399220527499,-0.0016,666.2551750863702,-0.0016,-0.3673662023531707,4.530535190587317,0.3673662023531707,69.05358519002247,3.634399220527499,0.0016,1
0.162,669.0307729324028,70.38888779040315,1371.267422796161,669.0307729324028,669.0307729324028,70.38888779040315,-0.0024660042649014,4.549409255940339,669.0307729324028,0,0,1371.267422796161,0.0014660042649014,1371.267422796161,0.9,0.9,9.473684210526318e-05,0.9,0.9,0,0,0.0063381862698859,3.70467830475806,0,9.473684210526315e-06,9.473684210526315e-06,-1.052631578947369e-05,-1.052631578947369e-05,9.473684210526315e-06,9.473684210526315e-06,-1.052631578947369e-05,-1.052631578947369e-05,1371.267432269845,9.473684210526312e-06,9.473684210526315e-06,9.473684210526315e-06,-1.052631578947369e-05,-1.052631578947369e-05,0,0,0,9.473684210526318e-05,9.473684210526318e-05,9.473684210526318e-05,0.5260533766878902,4,0.3626476860149153,1.450590744059661,0,0,-0.00162,1,0,0,0,0,1,-0.3626476860149153,0.3626476860149153,0,-0.3626476860149153,-0.0024660042649014,70.38888779040315,-0.0024660042649014,0.3626476860149153,0.0024660042649014,0.0024660042649014,-0.3626476860149153,0,0.3626476860149153,4.549409255940339,0.0024660042649014,70.38888779040315,70.38888779040315,-9.473684210526318e-05,70.38888779040315,70.38888779040315,3.70467830475806,-0.00162,669.0307729324028,-0.00162,-0.3626476860149153,4.549409255940339,0.3626476860149153,70.38888779040315,3.70467830475806,0.00162,1
0.164,671.7406290328139,71.7296750416779,1338.771895632134,671.7406290328139,671.7406290328139,71.7296750416779,-0.0024346783283806,4.567836277423134,671.7406290328139,0,0,1338.771895632134,0.0014346783283806,1338.771895632134,0.9,0.9,9.590643274853804e-05,0.9,0.9,0,0,0.0064424247462796,3.775246054825152,0,9.5906432748538e-06,9.5906432748538e-06,-1.065627030539312e-05,-1.065627030539312e-05,9.5906432748538e-06,9.5906432748538e-06,-1.065627030539312e-05,-1.065627030539312e-05,1338.771905222777,9.590643274853804e-06,9.5906432748538e-06,9.5906432748538e-06,-1.065627030539312e-05,-1.065627030539312e-05,0,0,0,9.590643274853804e-05,9.590643274853804e-05,9.590643274853804e-05,0.5127732320663065,4,0.3580409306442165,1.432163722576866,0,0,-0.00164,1,0,0,0,0,1,-0.3580409306442165,0.3580409306442165,0,-0.3580409306442165,-0.0024346783283806,71.7296750416779,-0.0024346783283806,0.3580409306442165,0.0024346783283806,0.0024346783283806,-0.3580409306442165,0,0.3580409306442165,4.567836277423134,0.0024346783283806,71.7296750416779,71.7296750416779,-9.590643274853804e-05,71.7296750416779,71.7296750416779,3.775246054825152,-0.00164,671.7406290328139,-0.00164,-0.3580409306442165,4.567836277423134,0.3580409306442165,71.7296750416779,3.775246054825152,0.00164,1
0.166,674.3862780802567,73.07581418496672,1307.018602000421,674.3862780802567,674.3862780802567,73.07581418496672,-0.0024040946253922,4.585826690945745,674.3862780802567,0,0,1307.018602000421,0.0014040946253922,1307.018602000421,0.9,0.9,9.707602339181286e-05,0.9,0.9,0,0,0.0065466738106036,3.846095483419301,0,9.707602339181285e-06,9.707602339181285e-06,-1.078622482131255e-05,-1.078622482131255e-05,9.707602339181285e-06,9.707602339181285e-06,-1.078622482131255e-05,-1.078622482131255e-05,1307.018611708023,9.70760233918128e-06,9.707602339181285e-06,9.707602339181285e-06,-1.078622482131255e-05,-1.078622482131255e-05,0,0,0,9.707602339181286e-05,9.707602339181286e-05,9.707602339181286e-05,0.4999715370103653,4,0.3535433272635637,1.414173309054255,0,0,-0.00166,1,0,0,0,0,1,-0.3535433272635637,0.3535433272635637,0,-0.3535433272635637,-0.0024040946253922,73.07581418496672,-0.0024040946253922,0.3535433272635637,0.0024040946253922,0.0024040946253922,-0.3535433272635637,0,0.3535433272635637,4.585826690945745,0.0024040946253922,73.07581418496672,73.07581418496672,-9.707602339181286e-05,73.07581418496672,73.07581418496672,3.846095483419301,-0.00166,674.3862780802567,-0.00166,-0.3535433272635637,4.585826690945745,0.3535433272635637,73.07581418496672,3.846095483419301,0.00166,1
0.168,676.9691719756971,74.4271796233002,1275.990757925854,676.9691719756971,676.9691719756971,74.4271796233002,-0.0023742363719609,4.60339036943474,676.9691719756971,0,0,1275.990757925854,0.0013742363719609,1275.990757925854,0.9,0.9,9.824561403508771e-05,0.9,0.9,0,0,0.0066509251983577,3.917219980173695,0,9.82456140350877e-06,9.82456140350877e-06,-1.091617933723197e-05,-1.091617933723197e-05,9.82456140350877e-06,9.82456140350877e-06,-1.091617933723197e-05,-1.091617933723197e-05,1275.990767750416,9.82456140350877e-06,9.82456140350877e-06,9.82456140350877e-06,-1.091617933723197e-05,-1.091617933723197e-05,0,0,0,9.824561403508771e-05,9.824561403508771e-05,9.824561403508771e-05,0.4876296150469082,4,0.3491524076413151,1.39660963056526,0,0,-0.00168,1,0,0,0,0,1,-0.3491524076413151,0.3491524076413151,0,-0.3491524076413151,-0.0023742363719609,74.4271796233002,-0.0023742363719609,0.3491524076413151,0.0023742363719609,0.0023742363719609,-0.3491524076413151,0,0.3491524076413151,4.60339036943474,0.0023742363719609,74.4271796233002,74.4271796233002,-9.824561403508771e-05,74.4271796233002,74.4271796233002,3.917219980173695,-0.00168,676.9691719756971,-0.00168,-0.3491524076413151,4.60339036943474,0.3491524076413151,74.4271796233002,3.917219980173695,0.00168,1
0.17,679.4907237819845,75.78364911940763,1245.672028401898,679.4907237819845,679.4907237819845,75.78364911940763,-0.0023450872330802,4.620536921717494,679.4907237819845,0,0,1245.672028401898,0.0013450872330802,1245.672028401898,0.9,0.9,9.941520467836258e-05,0.9,0.9,0,0,0.0067551709381834,3.98861311154777,0,9.941520467836256e-06,9.941520467836256e-06,-1.10461338531514e-05,-1.10461338531514e-05,9.941520467836256e-06,9.941520467836256e-06,-1.10461338531514e-05,-1.10461338531514e-05,1245.672038343418,9.94152046783626e-06,9.941520467836256e-06,9.941520467836256e-06,-1.10461338531514e-05,-1.10461338531514e-05,0,0,0,9.941520467836258e-05,9.941520467836258e-05,9.941520467836258e-05,0.4757295960861619,4,0.3448657695706265,1.379463078282506,0,0,-0.0017,1,0,0,0,0,1,-0.3448657695706265,0.3448657695706265,0,-0.3448657695706265,-0.0023450872330802,75.78364911940763,-0.0023450872330802,0.3448657695706265,0.0023450872330802,0.0023450872330802,-0.3448657695706265,0,0.3448657695706265,4.620536921717494,0.0023450872330802,75.78364911940763,75.78364911940763,-9.941520467836258e-05,75.78364911940763,75.78364911940763,3.98861311154777,-0.0017,679.4907237819845,-0.0017,-0.3448657695706265,4.620536921717494,0.3448657695706265,75.78364911940763,3.98861311154777,0.0017,1
0.172,681.9523545912213,77.14509974144612,1216.045985603844,681.9523545912213,681.9523545912213,77.14509974144612,-0.0023166307809254,4.637276011220305,681.9523545912213,0,0,1216.045985603844,0.0013166307809254,1216.045985603844,0.9,0.9,0.0001005847953216,0.9,0.9,0,0,0.0068594038005666,4.060268407444532,0,1.005847953216374e-05,1.005847953216374e-05,-1.117608836907083e-05,-1.117608836907083e-05,1.005847953216374e-05,1.005847953216374e-05,-1.117608836907083e-05,-1.117608836907083e-05,1216.045995662324,1.005847953216374e-05,1.005847953216374e-05,1.005847953216374e-05,-1.117608836907083e-05,-1.117608836907083e-05,0,0,0,0.0001005847953216,0.0001005847953216,0.0001005847953216,0.4642541673989108,4,0.3406809971949238,1.362723988779695,0,0,-0.00172,1,0,0,0,0,1,-0.3406809971949238,0.3406809971949238,0,-0.3406809971949238,-0.0023166307809254,77.14509974144612,-0.0023166307809254,0.3406809971949238,0.0023166307809254,0.0023166307809254,-0.3406809971949238,0,0.3406809971949238,4.637276011220305,0.0023166307809254,77.14509974144612,77.14509974144612,-0.0001005847953216,77.14509974144612,77.14509974144612,4.060268407444532,-0.00172,681.9523545912213,-0.00172,-0.3406809971949238,4.637276011220305,0.3406809971949238,77.14509974144612,4.060268407444532,0.00172,1
0.174,684.3554289624224,78.51141344797838,1187.096855229485,684.3554289624224,684.3554289624224,78.51141344797838,-0.0022888512411943,4.653616916944472,684.3554289624224,0,0,1187.096855229485,0.0012888512411943,1187.096855229485,0.9,0.9,0.0001017543859649,0.9,0.9,0,0,0.0069636166455825,4.132179655156757,0,1.017543859649122e-05,1.017543859649122e-05,-1.130604288499026e-05,-1.130604288499026e-05,1.017543859649122e-05,1.017543859649122e-05,-1.130604288499026e-05,-1.130604288499026e-05,1187.096865404924,1.017543859649123e-05,1.017543859649122e-05,1.017543859649122e-05,-1.130604288499026e-05,-1.130604288499026e-05,0,0,0,0.0001017543859649,0.0001017543859649,0.0001017543859649,0.4531868515845273,4,0.336595770763882,1.346383083055528,0,0,-0.00174,1,0,0,0,0,1,-0.336595770763882,0.336595770763882,0,-0.336595770763882,-0.0022888512411943,78.51141344797838,-0.0022888512411943,0.336595770763882,0.0022888512411943,0.0022888512411943,-0.336595770763882,0,0.336595770763882,4.653616916944472,0.0022888512411943,78.51141344797838,78.51141344797838,-0.0001017543859649,78.51141344797838,78.51141344797838,4.132179655156757,-0.00174,684.3554289624224,-0.00174,-0.336595770763882,4.653616916944472,0.336595770763882,78.51141344797838,4.132179655156757,0.00174,1
0.176,686.7012819770296,79.88247474753025,1158.809203737351,686.7012819770296,686.7012819770296,79.88247474753025,-0.0022617331803455,4.669568717443801,686.7012819770296,0,0,1158.809203737351,0.0012617331803455,1158.809203737351,0.9,0.9,0.0001029239766081,0.9,0.9,0,0,0.0070678026683015,4.204340776185803,0,1.029239766081871e-05,1.029239766081871e-05,-1.143599740090969e-05,-1.143599740090969e-05,1.029239766081871e-05,1.029239766081871e-05,-1.143599740090969e-05,-1.143599740090969e-05,1158.809214029748,1.029239766081871e-05,1.029239766081871e-05,1.029239766081871e-05,-1.143599740090969e-05,-1.143599740090969e-05,0,0,0,0.0001029239766081,0.0001029239766081,0.0001029239766081,0.442511849401033,4,0.3326078206390497,1.330431282556199,0,0,-0.00176,1,0,0,0,0,1,-0.3326078206390497,0.3326078206390497,0,-0.3326078206390497,-0.0022617331803455,79.88247474753025,-0.0022617331803455,0.3326078206390497,0.0022617331803455,0.0022617331803455,-0.3326078206390497,0,0.3326078206390497,4.669568717443801,0.0022617331803455,79.88247474753025,79.88247474753025,-0.0001029239766081,79.88247474753025,79.88247474753025,4.204340776185803,-0.00176,686.7012819770296,-0.00176,-0.3326078206390497,4.669568717443801,0.3326078206390497,79.88247474753025,4.204340776185803,0.00176,1
0.178,688.9912035535087,81.25817205545937,1131.168119669978,688.9912035535087,688.9912035535087,81.25817205545937,-0.0022352616869214,4.685140184163859,688.9912035535087,0,0,1131.168119669978,0.0012352616869214,1131.168119669978,0.9,0.9,0.0001040935672514,0.9,0.9,0,0,0.0071719552182762,4.276745897655756,0,1.04093567251462e-05,1.04093567251462e-05,-1.156595191682911e-05,-1.156595191682911e-05,1.04093567251462e-05,1.04093567251462e-05,-1.156595191682911e-05,-1.156595191682911e-05,1131.168130079334,1.04093567251462e-05,1.04093567251462e-05,1.04093567251462e-05,-1.156595191682911e-05,-1.156595191682911e-05,0,0,0,0.0001040935672514,0.0001040935672514,0.0001040935672514,0.4322140838251627,4,0.3287149539590353,1.314859815836141,0,0,-0.00178,1,0,0,0,0,1,-0.3287149539590353,0.3287149539590353,0,-0.3287149539590353,-0.0022352616869214,81.25817205545937,-0.0022352616869214,0.3287149539590353,0.0022352616869214,0.0022352616869214,-0.3287149539590353,0,0.3287149539590353,4.685140184163859,0.0022352616869214,81.25817205545937,81.25817205545937,-0.0001040935672514,81.25817205545937,81.25817205545937,4.276745897655756,-0.00178,688.9912035535087,-0.00178,-0.3287149539590353,4.685140184163859,0.3287149539590353,81.25817205545937,4.276745897655756,0.00178,1
0.18,691.2264494474,82.63839674239357,1104.15908649332,691.2264494474,691.2264494474,82.63839674239357,-0.002209422244388,4.700339856242319,691.2264494474,0,0,1104.15908649332,0.001209422244388,1104.15908649332,0.9,0.9,0.0001052631578947,0.9,0.9,0,0,0.00727606788892,4.34938930223124,0,1.052631578947368e-05,1.052631578947368e-05,-1.169590643274854e-05,-1.169590643274854e-05,1.052631578947368e-05,1.052631578947368e-05,-1.169590643274854e-05,-1.169590643274854e-05,1104.159097019636,1.052631578947369e-05,1.052631578947368e-05,1.052631578947368e-05,-1.169590643274854e-05,-1.169590643274854e-05,0,0,0,0.0001052631578947,0.0001052631578947,0.0001052631578947,0.4222791223180588,4,0.3249150359394202,1.299660143757681,0,0,-0.0018,1,0,0,0,0,1,-0.3249150359394202,0.3249150359394202,0,-0.3249150359394202,-0.002209422244388,82.63839674239357,-0.002209422244388,0.3249150359394202,0.002209422244388,0.002209422244388,-0.3249150359394202,0,0.3249150359394202,4.700339856242319,0.002209422244388,82.63839674239357,82.63839674239357,-0.0001052631578947,82.63839674239357,82.63839674239357,4.34938930223124,-0.0018,691.2264494474,-0.0018,-0.3249150359394202,4.700339856242319,0.3249150359394202,82.63839674239357,4.34938930223124,0.0018,1
0.182,693.4082761716639,84.02304011344029,1077.767578917553,693.4082761716639,693.4082761716639,84.02304011344029,-0.0021842003274555,4.715176277967315,693.4082761716639,0,0,1077.767578917553,0.0011842003274555,1077.767578917553,0.9,0.9,0.000106432748538,0.9,0.9,0,0,0.0073801348691954,4.422265269128436,0,1.064327485380117e-05,1.064327485380117e-05,-1.182586094866797e-05,-1.182586094866797e-05,1.064327485380117e-05,1.064327485380117e-05,-1.182586094866797e-05,-1.182586094866797e-05,1077.767589560828,1.064327485380116e-05,1.064327485380117e-05,1.064327485380117e-05,-1.182586094866797e-05,-1.182586094866797e-05,0,0,0,0.000106432748538,0.000106432748538,0.000106432748538,0.4126929991744809,4,0.3212059305081714,1.284823722032685,0,0,-0.00182,1,0,0,0,0,1,-0.3212059305081714,0.3212059305081714,0,-0.3212059305081714,-0.0021842003274555,84.02304011344029,-0.0021842003274555,0.3212059305081714,0.0021842003274555,0.0021842003274555,-0.3212059305081714,0,0.3212059305081714,4.715176277967315,0.0021842003274555,84.02304011344029,84.02304011344029,-0.000106432748538,84.02304011344029,84.02304011344029,4.422265269128436,-0.00182,693.4082761716639,-0.00182,-0.3212059305081714,4.715176277967315,0.3212059305081714,84.02304011344029,4.422265269128436,0.00182,1
